txn_id,timestamp,user_id,kyc_tier,account_age_days,channel,txn_type,amount_ngn,beneficiary_id,beneficiary_bank,beneficiary_country,beneficiary_new,device_id,device_new,ip_country,name_match_score,status
TXN-100734,2026-07-04 04:10:49,USR-1551,2,2114,pos,bill_payment,9859.31,,,NG,0,DEV-52600,0,NG,0.93,completed
TXN-100735,2026-07-04 04:11:18,USR-2262,2,2091,app,transfer_out,24688.65,BEN-8800,Stanbic IBTC,NG,0,DEV-82768,0,NG,0.93,completed
TXN-100736,2026-07-04 04:17:47,USR-0188,1,801,app,transfer_in,4855.49,BEN-3564,Moniepoint,NG,0,DEV-82350,0,NG,0.97,completed
TXN-100737,2026-07-04 04:18:49,USR-1517,3,1088,app,airtime,64790.33,,,NG,0,DEV-69871,0,NG,0.94,completed
TXN-100738,2026-07-04 04:39:37,USR-1139,1,1052,ussd,transfer_out,14805.47,BEN-3414,Access Bank,NG,0,DEV-98184,0,NG,0.98,completed
TXN-100739,2026-07-04 04:41:13,USR-2622,2,147,app,transfer_in,13643.74,BEN-9021,First Bank,NG,0,DEV-44663,0,NG,0.96,completed
TXN-100740,2026-07-04 04:43:05,USR-1555,2,1791,app,transfer_in,8491.03,BEN-9837,Zenith Bank,NG,0,DEV-33021,0,NG,0.98,completed
TXN-100741,2026-07-04 04:46:11,USR-0939,3,1116,app,transfer_out,14656.49,BEN-3159,Kuda,NG,0,DEV-32871,0,NG,0.99,completed
TXN-100742,2026-07-04 05:11:05,USR-3655,2,1032,app,card_spend,40780.44,,,NG,0,DEV-87128,0,NG,0.96,completed
TXN-100743,2026-07-04 05:18:15,USR-1004,3,1168,web,airtime,6214.35,,,NG,0,DEV-75612,0,NG,0.97,completed
TXN-100744,2026-07-04 05:21:11,USR-3837,2,722,ussd,transfer_out,137129.61,BEN-6546,OPay,NG,0,DEV-19807,0,NG,0.93,completed
TXN-100745,2026-07-04 05:22:07,USR-0670,2,1032,pos,transfer_out,42693.86,BEN-5106,UBA,NG,0,DEV-89569,0,NG,0.95,completed
TXN-100746,2026-07-04 05:23:00,USR-0865,2,1134,app,airtime,14206.64,,,NG,0,DEV-59060,0,NG,0.99,completed
TXN-100747,2026-07-04 05:28:39,USR-2197,2,1325,app,transfer_in,33038.86,BEN-7071,PalmPay,NG,0,DEV-99687,0,NG,0.99,completed
TXN-100748,2026-07-04 05:32:02,USR-1094,2,1651,app,bill_payment,4230.78,,,NG,0,DEV-60604,0,NG,0.98,completed
TXN-100749,2026-07-04 05:35:30,USR-1840,2,1538,app,transfer_in,45033.67,BEN-3662,Stanbic IBTC,NG,0,DEV-83385,0,NG,0.95,completed
TXN-100750,2026-07-04 05:36:51,USR-3791,2,398,app,transfer_in,8235.41,BEN-7511,PalmPay,NG,0,DEV-28449,0,NG,0.95,completed
TXN-100751,2026-07-04 05:38:04,USR-2466,1,1098,app,airtime,3794.2,,,NG,0,DEV-85880,0,NG,0.99,completed
TXN-100752,2026-07-04 05:42:06,USR-2473,2,956,ussd,bill_payment,12066.55,,,NG,0,DEV-69598,0,NG,0.97,completed
TXN-100753,2026-07-04 05:44:11,USR-0512,1,1487,web,transfer_in,6142.56,BEN-2986,Wema/ALAT,NG,0,DEV-11658,0,NG,0.98,completed
TXN-100754,2026-07-04 05:44:47,USR-0103,2,282,app,transfer_in,22471.7,BEN-3621,OPay,NG,0,DEV-24371,0,NG,0.99,completed
TXN-100755,2026-07-04 05:48:43,USR-1394,2,965,app,transfer_in,12834.34,BEN-5649,Kuda,NG,0,DEV-77000,0,NG,0.94,completed
TXN-100756,2026-07-04 05:48:44,USR-1482,2,607,app,card_spend,14105.67,,,NG,0,DEV-93606,0,NG,0.94,completed
TXN-100757,2026-07-04 05:52:14,USR-2419,1,1855,pos,transfer_out,13562.29,BEN-8651,Wema/ALAT,NG,0,DEV-56438,0,NG,0.98,completed
TXN-100758,2026-07-04 05:54:10,USR-0123,3,491,app,transfer_in,4177.41,BEN-1241,Moniepoint,NG,0,DEV-16630,0,NG,0.96,completed
TXN-100759,2026-07-04 06:01:31,USR-1894,2,251,ussd,bill_payment,71741.95,,,NG,0,DEV-50492,0,NG,0.94,completed
TXN-100760,2026-07-04 06:01:45,USR-0667,2,720,ussd,transfer_out,10156.13,BEN-9337,Zenith Bank,NG,0,DEV-75323,0,NG,0.93,completed
TXN-100761,2026-07-04 06:42:45,USR-0285,3,1846,pos,transfer_out,24498.03,BEN-1986,Wema/ALAT,NG,0,DEV-50026,0,NG,0.99,completed
TXN-100762,2026-07-04 06:54:00,USR-3167,1,1010,web,airtime,71717.25,,,NG,0,DEV-94886,0,NG,0.99,completed
TXN-100763,2026-07-04 07:00:22,USR-1003,3,1299,app,bill_payment,13012.99,,,NG,0,DEV-12875,0,NG,0.98,completed
TXN-100764,2026-07-04 07:06:05,USR-0934,2,1949,web,transfer_in,5046.37,BEN-7965,UBA,NG,0,DEV-19329,0,NG,1.0,completed
TXN-100765,2026-07-04 07:22:59,USR-1555,2,1791,app,transfer_out,7763.36,BEN-3165,Zenith Bank,NG,0,DEV-33021,0,NG,0.99,completed
TXN-100766,2026-07-04 07:29:44,USR-0939,3,1116,app,bill_payment,2696.39,,,NG,0,DEV-32871,0,NG,0.94,completed
TXN-100767,2026-07-04 07:36:00,USR-2496,2,1625,ussd,transfer_in,33751.13,BEN-5000,Access Bank,NG,0,DEV-66450,0,NG,0.94,completed
TXN-100768,2026-07-04 07:39:05,USR-2233,1,1456,app,airtime,8913.94,,,NG,0,DEV-27146,0,NG,0.96,completed
TXN-100769,2026-07-04 07:43:00,USR-0859,2,2073,pos,airtime,2303.81,,,NG,0,DEV-55236,0,NG,0.98,completed
TXN-100770,2026-07-04 07:46:46,USR-3530,1,608,ussd,bill_payment,12144.24,,,NG,0,DEV-45954,0,NG,0.96,completed
TXN-100771,2026-07-04 07:49:04,USR-1097,2,1297,app,transfer_out,2135.8,BEN-8048,Moniepoint,NG,0,DEV-69469,0,NG,0.98,completed
TXN-100772,2026-07-04 07:52:57,USR-1555,2,1791,pos,card_spend,17735.48,,,NG,0,DEV-33021,0,NG,0.97,completed
TXN-100773,2026-07-04 07:55:00,USR-2286,2,402,app,transfer_out,970000,BEN-7731,Access Bank,NG,0,DEV-52286,0,NG,0.97,completed
TXN-100774,2026-07-04 08:18:33,USR-1140,2,248,web,airtime,18803.33,,,NG,0,DEV-71694,0,NG,0.99,completed
TXN-100775,2026-07-04 08:37:55,USR-2575,2,1119,app,transfer_out,3762.76,BEN-4155,Access Bank,NG,0,DEV-40217,0,NG,0.99,completed
TXN-100776,2026-07-04 08:56:16,USR-2604,2,858,app,transfer_in,11742.35,BEN-8242,Kuda,NG,0,DEV-77952,0,NG,0.94,completed
TXN-100777,2026-07-04 08:59:37,USR-3530,1,608,ussd,bill_payment,5727.71,,,NG,0,DEV-45954,0,NG,0.98,completed
TXN-100778,2026-07-04 08:59:42,USR-3921,2,986,web,transfer_out,13543.85,BEN-8478,Zenith Bank,NG,0,DEV-33053,0,NG,0.93,completed
TXN-100779,2026-07-04 09:02:08,USR-3627,2,501,pos,transfer_out,10781.49,BEN-4727,OPay,NG,0,DEV-35443,0,NG,0.96,completed
TXN-100780,2026-07-04 09:06:52,USR-1557,2,1998,app,bill_payment,10753.73,,,NG,0,DEV-64496,0,NG,0.98,completed
TXN-100781,2026-07-04 09:27:39,USR-0457,2,1166,web,bill_payment,47645.81,,,NG,0,DEV-86622,0,NG,0.99,completed
TXN-100782,2026-07-04 09:36:38,USR-0900,3,565,app,bill_payment,40095.63,,,NG,0,DEV-22739,0,NG,0.93,completed
TXN-100783,2026-07-04 09:45:29,USR-0109,2,1376,app,transfer_out,20000.38,BEN-7484,Stanbic IBTC,NG,0,DEV-41285,0,NG,0.96,completed
TXN-100784,2026-07-04 09:45:45,USR-2655,3,460,app,transfer_out,17418.91,BEN-2646,Wema/ALAT,NG,0,DEV-66881,0,NG,0.94,completed
TXN-100785,2026-07-04 09:46:02,USR-0654,2,600,app,bill_payment,6339.08,,,NG,0,DEV-49363,0,NG,1.0,completed
TXN-100786,2026-07-04 10:09:20,USR-1495,2,146,app,card_spend,152772.39,,,NG,0,DEV-82384,0,NG,1.0,completed
TXN-100787,2026-07-04 10:23:03,USR-3550,2,1762,pos,transfer_in,44685.02,BEN-6403,Kuda,NG,0,DEV-53687,0,NG,0.97,completed
TXN-100788,2026-07-04 10:23:45,USR-0419,2,1260,app,transfer_out,11473.17,BEN-2320,UBA,NG,0,DEV-40735,0,NG,0.95,completed
TXN-100789,2026-07-04 10:24:01,USR-1557,2,1998,app,bill_payment,10483.55,,,NG,0,DEV-64496,0,NG,0.95,completed
TXN-100790,2026-07-04 10:25:55,USR-2987,3,905,web,card_spend,24667.9,,,NG,0,DEV-60422,0,NG,0.97,completed
TXN-100791,2026-07-04 10:33:40,USR-0896,2,1953,pos,airtime,16526.34,,,NG,0,DEV-47388,0,NG,0.98,completed
TXN-100792,2026-07-04 10:38:40,USR-1139,1,1052,web,transfer_out,13163.14,BEN-4262,Stanbic IBTC,NG,0,DEV-98184,0,NG,0.98,completed
TXN-100793,2026-07-04 10:44:21,USR-0109,2,1376,pos,airtime,25521.94,,,NG,0,DEV-41285,0,NG,0.95,completed
TXN-100794,2026-07-04 10:49:22,USR-2414,1,1450,web,card_spend,24321.44,,,NG,0,DEV-63964,0,NG,0.96,completed
TXN-100795,2026-07-04 11:12:05,USR-1495,2,146,web,airtime,13118.25,,,NG,0,DEV-82384,0,NG,0.98,completed
TXN-100796,2026-07-04 11:18:45,USR-2496,2,1625,pos,transfer_in,13414.16,BEN-9702,UBA,NG,0,DEV-66450,0,NG,0.96,completed
TXN-100797,2026-07-04 11:46:33,USR-0131,2,1818,pos,bill_payment,7343.0,,,NG,0,DEV-34050,0,NG,0.98,completed
TXN-100798,2026-07-04 11:51:42,USR-2604,2,858,app,bill_payment,8055.05,,,NG,0,DEV-77952,0,NG,0.96,completed
TXN-100799,2026-07-04 12:11:22,USR-2414,1,1450,ussd,airtime,51981.24,,,NG,0,DEV-63964,0,NG,0.99,completed
TXN-100800,2026-07-04 12:33:22,USR-1482,2,607,app,transfer_out,5619.69,BEN-8843,Moniepoint,NG,0,DEV-93606,0,NG,0.96,completed
TXN-100801,2026-07-04 12:35:08,USR-2262,2,2091,app,airtime,9964.66,,,NG,0,DEV-82768,0,NG,0.95,completed
TXN-100802,2026-07-04 12:38:47,USR-0293,1,1316,ussd,airtime,8029.69,,,NG,0,DEV-13794,0,NG,0.99,completed
TXN-100803,2026-07-04 12:44:12,USR-0915,3,2169,app,bill_payment,17619.83,,,NG,0,DEV-89818,0,NG,0.96,completed
TXN-100804,2026-07-04 12:50:12,USR-2188,3,737,app,transfer_in,20055.62,BEN-5901,Moniepoint,NG,0,DEV-19681,0,NG,0.97,completed
TXN-100805,2026-07-04 12:50:52,USR-2233,1,1456,app,transfer_out,5479.39,BEN-8239,Access Bank,NG,0,DEV-27146,0,NG,0.98,completed
TXN-100806,2026-07-04 12:58:06,USR-1094,2,1651,pos,transfer_in,34777.99,BEN-9115,UBA,NG,0,DEV-60604,0,NG,0.96,completed
TXN-100807,2026-07-04 13:13:44,USR-0865,2,1134,app,transfer_out,19195.74,BEN-8770,Access Bank,NG,0,DEV-59060,0,NG,0.98,completed
TXN-100808,2026-07-04 13:20:00,USR-2286,2,402,app,transfer_out,890000,BEN-7731,Access Bank,NG,0,DEV-52286,0,NG,0.97,completed
TXN-100809,2026-07-04 13:27:23,USR-1495,2,146,app,airtime,14251.37,,,NG,0,DEV-82384,0,NG,0.97,completed
TXN-100810,2026-07-04 13:29:10,USR-1140,2,248,app,transfer_out,20488.13,BEN-6106,First Bank,NG,1,DEV-71694,0,NG,0.97,completed
TXN-100811,2026-07-04 13:41:10,USR-1482,2,607,app,bill_payment,46332.94,,,NG,0,DEV-93606,0,NG,0.99,completed
TXN-100812,2026-07-04 13:42:32,USR-1094,2,1651,web,transfer_out,8248.16,BEN-1606,GTBank,NG,0,DEV-60604,0,NG,0.94,completed
TXN-100813,2026-07-04 13:52:57,USR-1139,1,1052,app,transfer_out,2863.62,BEN-1400,First Bank,NG,0,DEV-98184,0,NG,0.96,completed
TXN-100814,2026-07-04 14:02:34,USR-0132,1,1814,app,airtime,24659.4,,,NG,0,DEV-78955,0,NG,0.94,completed
TXN-100815,2026-07-04 14:14:23,USR-2622,2,147,pos,transfer_in,203983.57,BEN-5295,Access Bank,NG,0,DEV-44663,0,NG,0.96,completed
TXN-100816,2026-07-04 14:27:54,USR-0701,2,676,web,transfer_out,17860.81,BEN-8529,Wema/ALAT,NG,0,DEV-40433,0,NG,0.96,completed
TXN-100817,2026-07-04 14:35:42,USR-0882,3,886,app,bill_payment,6865.61,,,NG,0,DEV-60328,0,NG,0.95,completed
TXN-100818,2026-07-04 14:36:02,USR-1084,2,425,pos,airtime,72421.81,,,NG,0,DEV-71644,0,NG,0.99,completed
TXN-100819,2026-07-04 14:37:13,USR-0293,1,1316,web,transfer_out,37594.11,BEN-6314,Zenith Bank,NG,0,DEV-13794,0,NG,1.0,completed
TXN-100820,2026-07-04 14:41:27,USR-0272,3,1784,ussd,transfer_in,7703.61,BEN-7815,PalmPay,NG,0,DEV-54424,0,NG,0.96,completed
TXN-100821,2026-07-04 14:44:42,USR-2496,2,1625,web,airtime,61838.09,,,NG,0,DEV-66450,0,NG,0.96,completed
TXN-100822,2026-07-04 14:48:27,USR-0915,3,2169,app,transfer_out,8674.05,BEN-7126,Moniepoint,NG,0,DEV-89818,0,NG,0.93,completed
TXN-100823,2026-07-04 14:56:26,USR-2746,3,1068,web,transfer_out,35117.71,BEN-7730,First Bank,NG,0,DEV-84946,0,NG,0.96,completed
TXN-100824,2026-07-04 14:58:08,USR-3530,1,608,pos,transfer_out,61486.97,BEN-1893,Zenith Bank,NG,0,DEV-45954,0,NG,0.98,completed
TXN-100825,2026-07-04 15:12:19,USR-0953,3,339,ussd,transfer_out,23179.32,BEN-1821,Wema/ALAT,NG,0,DEV-51104,0,NG,0.96,completed
TXN-100826,2026-07-04 15:13:53,USR-0109,2,1376,ussd,transfer_out,29501.05,BEN-8491,PalmPay,NG,0,DEV-41285,0,NG,0.95,completed
TXN-100827,2026-07-04 15:19:47,USR-2414,1,1450,web,bill_payment,9984.16,,,NG,0,DEV-63964,0,NG,0.98,completed
TXN-100828,2026-07-04 16:00:52,USR-0027,3,562,web,transfer_out,7894.18,BEN-1626,Moniepoint,NG,0,DEV-44237,0,NG,0.98,completed
TXN-100829,2026-07-04 16:03:07,USR-1201,2,471,app,card_spend,21902.89,,,NG,0,DEV-48566,0,NG,1.0,completed
TXN-100830,2026-07-04 16:08:57,USR-3453,3,496,app,airtime,69738.58,,,NG,0,DEV-99873,0,NG,0.97,completed
TXN-100831,2026-07-04 16:26:05,USR-3128,3,1389,app,transfer_out,15238.41,BEN-8777,Zenith Bank,NG,0,DEV-68008,0,NG,0.96,completed
TXN-100832,2026-07-04 16:38:03,USR-2800,3,1646,ussd,bill_payment,10738.45,,,NG,0,DEV-51505,0,NG,0.98,completed
TXN-100833,2026-07-04 16:49:17,USR-3472,1,1466,app,transfer_in,16826.58,BEN-3704,PalmPay,NG,0,DEV-97670,0,NG,0.96,completed
TXN-100834,2026-07-04 16:54:34,USR-2709,2,2014,app,transfer_out,10593.13,BEN-5720,Kuda,NG,0,DEV-48175,0,NG,0.99,completed
TXN-100835,2026-07-04 16:56:56,USR-2262,2,2091,app,transfer_out,41351.94,BEN-8800,Moniepoint,NG,0,DEV-82768,0,NG,0.94,completed
TXN-100836,2026-07-04 17:03:41,USR-0670,2,1032,app,transfer_out,2424.86,BEN-3240,OPay,NG,0,DEV-89569,0,NG,0.93,completed
TXN-100837,2026-07-04 17:04:50,USR-2197,2,1325,pos,card_spend,2862.48,,,NG,0,DEV-99687,0,NG,0.93,completed
TXN-100838,2026-07-04 17:38:21,USR-3417,2,626,pos,card_spend,73213.54,,,NG,0,DEV-47752,0,NG,0.98,completed
TXN-100839,2026-07-04 17:38:30,USR-2987,3,905,pos,card_spend,37871.02,,,NG,0,DEV-60422,0,NG,0.98,completed
TXN-100840,2026-07-04 17:53:12,USR-1139,1,1052,app,bill_payment,16924.93,,,NG,0,DEV-98184,0,NG,0.98,completed
TXN-100841,2026-07-04 17:56:13,USR-3741,3,471,web,transfer_in,16177.98,BEN-3131,PalmPay,NG,0,DEV-66606,0,NG,0.93,completed
TXN-100842,2026-07-04 17:56:25,USR-0323,2,1484,web,transfer_out,10629.51,BEN-5526,Moniepoint,NG,0,DEV-46655,0,NG,0.97,completed
TXN-100843,2026-07-04 17:57:19,USR-1894,2,251,web,transfer_out,38018.97,BEN-3153,Moniepoint,NG,0,DEV-50492,0,NG,0.96,completed
TXN-100844,2026-07-04 17:57:25,USR-1379,2,1102,app,card_spend,40332.26,,,NG,0,DEV-93579,0,NG,0.96,completed
TXN-100845,2026-07-04 17:59:16,USR-1379,2,1102,ussd,bill_payment,43803.4,,,NG,0,DEV-93579,0,NG,0.96,completed
TXN-100846,2026-07-04 18:03:32,USR-2299,2,387,app,transfer_in,6509.43,BEN-9288,Wema/ALAT,NG,0,DEV-11220,0,NG,0.94,completed
TXN-100847,2026-07-04 18:06:22,USR-1084,2,425,app,card_spend,62502.69,,,NG,0,DEV-71644,0,NG,0.95,completed
TXN-100848,2026-07-04 18:19:58,USR-3417,2,626,pos,transfer_out,98647.57,BEN-2989,Kuda,NG,0,DEV-47752,0,NG,0.94,completed
TXN-100849,2026-07-04 18:31:53,USR-0934,2,1949,app,transfer_out,14173.12,BEN-5334,Kuda,NG,0,DEV-19329,0,NG,0.98,completed
TXN-100850,2026-07-04 18:33:08,USR-1551,2,2114,app,bill_payment,19868.06,,,NG,0,DEV-52600,0,NG,1.0,completed
TXN-100851,2026-07-04 18:34:43,USR-0420,1,2080,app,airtime,10377.36,,,NG,0,DEV-19071,0,NG,0.94,completed
TXN-100852,2026-07-04 18:35:34,USR-1201,2,471,app,bill_payment,52377.3,,,NG,0,DEV-48566,0,NG,0.97,completed
TXN-100853,2026-07-04 18:37:58,USR-3398,2,1601,app,transfer_in,12375.02,BEN-6419,Moniepoint,NG,0,DEV-72031,0,NG,0.99,completed
TXN-100854,2026-07-04 18:41:59,USR-0512,1,1487,app,airtime,8095.11,,,NG,0,DEV-11658,0,NG,0.99,completed
TXN-100855,2026-07-04 19:01:54,USR-0882,3,886,app,transfer_out,5302.89,BEN-1090,GTBank,NG,0,DEV-60328,0,NG,0.96,completed
TXN-100856,2026-07-04 19:02:13,USR-0397,2,170,web,transfer_in,38252.61,BEN-6763,UBA,NG,0,DEV-85456,0,NG,0.97,completed
TXN-100857,2026-07-04 19:06:01,USR-0357,2,2078,pos,transfer_out,3766.19,BEN-7669,PalmPay,NG,0,DEV-38080,0,NG,0.98,completed
TXN-100858,2026-07-04 19:06:26,USR-0667,2,720,app,bill_payment,30894.22,,,NG,0,DEV-75323,0,NG,0.96,completed
TXN-100859,2026-07-04 19:09:49,USR-1644,1,420,app,transfer_in,10375.61,BEN-2076,UBA,NG,0,DEV-52219,0,NG,0.98,completed
TXN-100860,2026-07-04 19:15:36,USR-1858,2,1745,pos,card_spend,13660.79,,,NG,0,DEV-77449,0,NG,0.98,completed
TXN-100861,2026-07-04 19:33:26,USR-2282,2,1991,app,transfer_out,10854.43,BEN-1742,GTBank,NG,0,DEV-49608,0,NG,0.94,completed
TXN-100862,2026-07-04 19:45:00,USR-2286,2,402,app,transfer_out,955000,BEN-7731,Access Bank,NG,0,DEV-52286,0,NG,0.97,completed
TXN-100863,2026-07-04 19:51:41,USR-3109,2,1505,web,airtime,52146.01,,,NG,0,DEV-51114,0,NG,0.99,completed
TXN-100864,2026-07-04 19:52:49,USR-2709,2,2014,app,card_spend,20690.85,,,NG,0,DEV-48175,0,NG,0.96,completed
TXN-100865,2026-07-04 20:05:46,USR-2873,2,1118,app,bill_payment,3650.81,,,NG,0,DEV-16658,0,NG,0.99,completed
TXN-100866,2026-07-04 20:13:16,USR-1482,2,607,pos,card_spend,23426.4,,,NG,0,DEV-93606,0,NG,0.98,completed
TXN-100867,2026-07-04 20:36:51,USR-0327,3,2139,app,transfer_out,17904.62,BEN-6280,Stanbic IBTC,NG,0,DEV-80776,0,NG,0.98,completed
TXN-100868,2026-07-04 20:41:45,USR-0131,2,1818,app,bill_payment,9398.28,,,NG,0,DEV-34050,0,NG,0.95,completed
TXN-100869,2026-07-04 20:58:38,USR-1394,2,965,web,transfer_in,4639.7,BEN-5487,Zenith Bank,NG,0,DEV-77000,0,NG,0.96,completed
TXN-100870,2026-07-04 21:21:30,USR-0293,1,1316,app,transfer_out,91549.82,BEN-1919,Moniepoint,NG,0,DEV-13794,0,NG,0.96,completed
TXN-100871,2026-07-04 21:38:57,USR-1482,2,607,ussd,card_spend,28546.19,,,NG,0,DEV-93606,0,NG,0.98,completed
TXN-100872,2026-07-04 21:39:52,USR-2622,2,147,web,card_spend,3647.88,,,NG,0,DEV-44663,0,NG,1.0,completed
TXN-100873,2026-07-04 21:43:10,USR-2282,2,1991,app,airtime,14721.44,,,NG,0,DEV-49608,0,NG,0.96,completed
TXN-100874,2026-07-04 21:57:36,USR-3367,1,1064,web,card_spend,6713.19,,,NG,0,DEV-87182,0,NG,0.99,completed
TXN-100875,2026-07-04 22:00:31,USR-0414,2,1270,web,transfer_out,2099.91,BEN-8451,Wema/ALAT,NG,0,DEV-96846,0,NG,0.94,completed
TXN-100876,2026-07-04 22:14:38,USR-2282,2,1991,pos,transfer_out,5914.15,BEN-1609,OPay,NG,0,DEV-49608,0,NG,0.93,completed
TXN-100877,2026-07-04 22:19:52,USR-0815,2,1519,app,transfer_out,9906.86,BEN-3584,Wema/ALAT,NG,0,DEV-19016,0,NG,0.95,completed
TXN-100878,2026-07-04 22:25:06,USR-2604,2,858,web,bill_payment,7212.66,,,NG,0,DEV-77952,0,NG,0.98,completed
TXN-100879,2026-07-04 22:32:36,USR-0865,2,1134,web,transfer_out,30242.56,BEN-2099,Moniepoint,NG,0,DEV-59060,0,NG,0.94,completed
TXN-100880,2026-07-04 22:55:37,USR-0357,2,2078,pos,transfer_in,24729.28,BEN-4119,GTBank,NG,0,DEV-38080,0,NG,0.94,completed
TXN-100881,2026-07-04 23:10:15,USR-1106,2,1206,ussd,airtime,72249.95,,,NG,0,DEV-31567,0,NG,1.0,completed
TXN-100882,2026-07-04 23:32:58,USR-0420,1,2080,web,card_spend,23132.34,,,NG,0,DEV-19071,0,NG,0.93,completed
TXN-100883,2026-07-04 23:37:08,USR-0896,2,1953,app,card_spend,14929.55,,,NG,0,DEV-47388,0,NG,0.94,completed
TXN-100884,2026-07-04 23:37:11,USR-2873,2,1118,web,airtime,15029.42,,,NG,0,DEV-16658,0,NG,1.0,completed
TXN-100885,2026-07-04 23:39:01,USR-1139,1,1052,ussd,transfer_out,11437.9,BEN-3414,PalmPay,NG,0,DEV-98184,0,NG,0.94,completed
TXN-100886,2026-07-04 23:40:12,USR-2233,1,1456,web,transfer_out,9324.03,BEN-1158,Stanbic IBTC,NG,0,DEV-27146,0,NG,0.94,completed
TXN-100887,2026-07-04 23:42:18,USR-1471,3,1806,web,bill_payment,13575.32,,,NG,0,DEV-80545,0,NG,0.94,completed
TXN-100888,2026-07-04 23:52:00,USR-1379,2,1102,web,transfer_in,26609.57,BEN-5499,Wema/ALAT,NG,0,DEV-93579,0,NG,0.95,completed
TXN-100889,2026-07-05 00:15:29,USR-2234,2,218,ussd,transfer_out,3792.71,BEN-9423,OPay,NG,0,DEV-53309,0,NG,0.94,completed
TXN-100890,2026-07-05 00:16:23,USR-0934,2,1949,app,airtime,12735.11,,,NG,0,DEV-19329,0,NG,0.94,completed
TXN-100891,2026-07-05 00:17:01,USR-0131,2,1818,app,transfer_out,11950.89,BEN-8260,Wema/ALAT,NG,0,DEV-34050,0,NG,0.98,completed
TXN-100892,2026-07-05 00:35:52,USR-3148,2,590,app,airtime,4954.62,,,NG,0,DEV-69600,0,NG,1.0,completed
TXN-100893,2026-07-05 00:53:01,USR-2860,1,1642,pos,transfer_in,16685.65,BEN-9977,First Bank,NG,0,DEV-98777,0,NG,1.0,completed
TXN-100894,2026-07-05 01:03:25,USR-3301,1,1876,app,airtime,15501.07,,,NG,0,DEV-10221,0,NG,0.95,completed
TXN-100895,2026-07-05 01:07:42,USR-0882,3,886,pos,transfer_out,29268.2,BEN-3417,PalmPay,NG,0,DEV-60328,0,NG,0.99,completed
TXN-100896,2026-07-05 01:09:04,USR-0572,2,92,pos,transfer_out,18299.7,BEN-1319,PalmPay,NG,0,DEV-88504,0,NG,0.96,completed
TXN-100897,2026-07-05 01:09:28,USR-1140,2,248,app,transfer_out,4487.06,BEN-4269,GTBank,NG,0,DEV-71694,0,NG,0.99,completed
TXN-100898,2026-07-05 01:28:29,USR-3017,3,1349,app,card_spend,76215.43,,,NG,0,DEV-41385,0,NG,0.93,completed
TXN-100899,2026-07-05 01:29:00,USR-2575,2,1119,app,transfer_in,19949.3,BEN-4155,Zenith Bank,NG,0,DEV-40217,0,NG,0.96,completed
TXN-100900,2026-07-05 01:44:11,USR-3128,3,1389,ussd,airtime,6672.01,,,NG,0,DEV-68008,0,NG,0.94,completed
TXN-100901,2026-07-05 02:00:57,USR-0380,1,1037,app,airtime,6337.05,,,NG,0,DEV-60205,0,NG,0.94,completed
TXN-100902,2026-07-05 02:04:38,USR-1186,1,1349,ussd,airtime,21881.91,,,NG,0,DEV-87993,0,NG,0.95,completed
TXN-100903,2026-07-05 02:10:30,USR-0457,2,1166,web,transfer_out,59931.0,BEN-4533,OPay,NG,1,DEV-86622,0,NG,0.94,completed
TXN-100904,2026-07-05 02:15:48,USR-3550,2,1762,pos,transfer_out,179901.0,BEN-6403,Wema/ALAT,NG,0,DEV-53687,0,NG,0.96,completed
TXN-100905,2026-07-05 02:30:38,USR-2299,2,387,web,transfer_out,3593.99,BEN-9288,Kuda,NG,0,DEV-11220,0,NG,0.96,completed
TXN-100906,2026-07-05 02:33:08,USR-2805,2,1806,pos,transfer_out,4663.68,BEN-2622,First Bank,NG,0,DEV-86983,0,NG,0.93,completed
TXN-100907,2026-07-05 02:35:39,USR-2655,3,460,pos,airtime,18721.04,,,NG,0,DEV-66881,0,NG,0.97,completed
TXN-100908,2026-07-05 02:38:07,USR-0934,2,1949,app,transfer_out,56317.83,BEN-4241,Stanbic IBTC,NG,0,DEV-19329,0,NG,0.95,completed
TXN-100909,2026-07-05 02:46:20,USR-1329,2,1235,web,transfer_out,19089.07,BEN-4559,OPay,NG,0,DEV-14288,0,NG,0.94,completed
TXN-100910,2026-07-05 03:21:55,USR-3034,2,1105,web,card_spend,4312.43,,,NG,0,DEV-39451,0,NG,0.94,completed
TXN-100911,2026-07-05 03:33:06,USR-1471,3,1806,app,airtime,14729.99,,,NG,0,DEV-80545,0,NG,0.94,completed
TXN-100912,2026-07-05 03:39:55,USR-0188,1,801,app,card_spend,58738.4,,,NG,0,DEV-82350,0,NG,0.94,completed
TXN-100913,2026-07-05 03:52:46,USR-0380,1,1037,web,transfer_out,18271.66,BEN-4505,UBA,NG,0,DEV-60205,0,NG,0.98,completed
TXN-100914,2026-07-05 03:53:40,USR-2534,1,848,app,transfer_out,10657.38,BEN-1392,Wema/ALAT,NG,1,DEV-35105,0,NG,1.0,completed
TXN-100915,2026-07-05 04:17:46,USR-2875,2,1449,app,transfer_in,6517.26,BEN-9617,Kuda,NG,0,DEV-23154,0,NG,0.99,completed
TXN-100916,2026-07-05 04:26:23,USR-1840,2,1538,ussd,transfer_in,90609.9,BEN-1996,Moniepoint,NG,0,DEV-83385,0,NG,0.98,completed
